platform,review_id,rating,title,review_text,author,date,helpful_count,vote_count,version,country,timestamp
iOS App Store,12362927128,3,Need app on iPad or Mac,"Only place I can use this app is on iPhone. It would be great if I could use it on iPad as well. Other journaling apps allow me to pick up where I left off on writing an entry on either iPad or iPhone. I like the option to write on an iPad or Mac because I like typing on a larger keyboard. I do like this app since it gives me the option to reflect, use prompts, and put in my current mood. It would be even better if there was a calendar option to go back to other entries as easily.",Sappichu,2025-02-27T16:40:14-07:00,0,0,1.2,,1740699614
iOS App Store,12361027575,5,Reflects on my life,"The journal gives me an outlet on a daily basis. I can go back and look at how I was feeling or acting on a certain day. I can keep a daily diary of the things that I’ve done or said and I can go back and correct them. Weather is with people, places or things some people I’ve heard I can read back and see the part that I played and go back and apologize. It’s in black-and-white. And if I constantly be honest and stop being self-centered, I can overcome this emptiness and pain that I really feel and try to hide",Karma 6223,2025-02-27T05:46:08-07:00,0,0,1.2,,1740660368
iOS App Store,12358533607,5,Journal ease,"This is a great way to write, actually not have to physically write about interesting situations that occur throughout a given day given week and your life The system seems to understand and actually write the actual words you are saying much better than when,  for example, I verbally send messages. That is an adventure all on its own. This works well enjoy.  In reviewing what I just spoke, I did have to change a couple of words that’s OK. I still enjoy it.",oneunclemark,2025-02-26T13:02:27-07:00,1,1,1.2,,1740600147
iOS App Store,12356597641,5,I love the Journal app for iPhone it helps you to write and keep your thoughts together,I like the Journal app since it got added to my phone on the previous update help you get your thoughts together and let you know and helps you with your day and your thoughts and what you’re feeling. I would recommend a Journal app for iPhone. It’s a very good feature. It helps you get your thoughts together and you just get the right done how you feeling and how your day went I’d recommend it. Take care and good night and God bless. Hope this helps.,NightOwlSGS9,2025-02-26T02:28:37-07:00,6,10,1.2,,1740562117
iOS App Store,12356447868,4,Pretty Good But Still New & Needs Advancement,"The gap is really great. I’ve been wanting this for a long time to have a first party built in journal where I can log everything, go back and search it and even include how I was feeling, what music I was listening to, and photos from that day. It’s a Very helpful and nice app. 

For it to be great I think it should in a great way more options. For example, if you’re texting with someone and you want to remember that as much as a phone call, you should be able to select any contact just like you can select any photo even if the algorithm didn’t recognize it taking place that day. It would also be nice to add calendar events, and also manually add state of mind and other health related data. Also, it stinks that you can’t search by date in the office to scroll and there’s no calendar for you to where you can go back and pick a day. It would be nice if it was integrated into the calendar in the Health app under state of mind, but this is just my feedback again to make the app great.",SychaelLawinger,2025-02-26T01:25:28-07:00,1,1,1.2,,1740558328
iOS App Store,12355316803,5,Amazing and perfect for expressing your feelings. 🥰,"This app is AMAZING. I love writing about my school day and what my feelings are. I write all the drama that happens in my school, and more! This app is prefect for those who feel like they have no one to talk to, so they can express their feelings! It also saves money. Many planners/journals now cost 5-100$! This app is free though! Additionally, it’s a private journal, so you won’t have to be worried about anyone seeing what you wrote in your journal! GET THIS APP PLEASE. ITS AMAZING! ❤️",Sarahthealien,2025-02-25T17:08:28-07:00,0,0,1.2,,1740528508
iOS App Store,12347773831,4,Suggestion?,"Please make the journal more customizable. I’d love the ability to change the journal’s color instead of being limited to the default purple. Fonts, too. Having multiple font styles & colors in a single entry would be fantastic. Additionally, offering different viewing options would be great. For instance, a collage-style layout similar to Tumblr or a scrolling feature that mimics flipping through a real book. Different alignments for photos & videos, not having them pinned at the top as a default. Maybe optional time stamps, too? That’s all I can think of for now.",안녕하세요 👋🏼,2025-02-23T17:38:48-07:00,0,0,1.2,,1740357528
iOS App Store,12343309903,5,Worth It❗️,"Over the past year, the journal app has evolved from a buggy bare bones tool into an essential platform for personal reflection. Initially lacking search, indexing and accurate streak tracking it now seamlessly organizes entries within intuitive media integration – something notes struggles with. The title section and effortless handling of Photos, videos, and voice recordings makes it far superior for journaling. That said, one major limitation remains: journal entries aren’t indexed system wide requiring manual searches within the app. While this adds privacy, it disrupts apples otherwise seamless ecosystem. Overall for anyone seeking a dedicated, well – structured journaling experience, this app is a must have.",Ars Ordo,2025-02-22T15:20:24-07:00,0,0,1.2,,1740262824
iOS App Store,12339042541,5,Use of journal,"When to relate, and relax
I don’t have a regular time as I should but write when things go wrong.  Usually after a life challenging time that brings you back to your reality.  The friends, relatives don’t even know the problems we have as we don’t relate for stupid mercy.  Doctors are so far from reality and jump to high conclusions that they can only cure.  That Medicare will pay them for treatment.  We go our way the wiser.",Swayz (Don),2025-02-21T14:22:29-07:00,1,1,1.2,,1740172949
iOS App Store,12326820153,5,Tarhm,"I will admit I was hesitant to use this, but I really liked it though it was past protected with thumbprint at least and I really got to pour my guts, up like I don’t put all my secrets there but still I use it as like a person. I’m talking to in a way now. I know that sounds bad but trust me it’s really helpful. Like obviously you could talk to the person that’s giving you trouble but sometimes you can’t really do that because it’ll just make even more problems like it will solve, but not really solve it you know so yeah❤️‍🩹",Coolapple47,2025-02-18T11:34:52-07:00,0,0,1.2,,1739903692
iOS App Store,12326038660,5,AMAZING MUST GET,"Journal is AMAZING. It’s super easy to access and write in. You can lock your entries with Face ID or passcode. So I know that my personal thoughts are safe and sound secure. Some people think that your journal shouldn’t be on your phone. However, I think it’s better bc your journals are safe and accessible. Just think about, all the passcodes and things u have to go through just to get to the app let alone the actual entries. So in my opinion, journal is a great app and helps you keep your most deepest secrets and thoughts safe.",Fierce Fire ❤️‍🔥❤️‍🔥,2025-02-18T07:24:52-07:00,0,0,1.2,,1739888692
iOS App Store,12320719472,3,NEEDS iPad and Mac Option,"It's very well put together but it loses a lot by not having the same app available to iPad and Mac. It's disappointing because a lot of people don't want to journal on their phones. It's just not as convenient to be typing on a small screen if you plan on it being your daily driver for Journaling and such. This could be more powerful and useful if it included options for daily/morning Gratitude, today's priorities, and weekly summary.  Just some things to enhance the experience and take the app to the next level",TensRu,2025-02-16T22:46:34-07:00,0,0,1.2,,1739771194
iOS App Store,12316492112,5,Easy and Quick,"There are 0 flaws with this app, it allows me to easily track my thoughts and reflections on each chapter I read in the Bible and allows me to also jot down what I feel in different circumstances in my life like breakups. The app is also easily accessible with it being on your phone and people take their phone with them everywhere. It is also pretty safe using Face ID then passcode for identification.",BencythePro,2025-02-15T21:03:49-07:00,0,0,1.2,,1739678629
iOS App Store,12316013999,5,Skeptical at first…,"Love Love Love it! I wrote down a couple of random thoughts when I discovered the app a few months ago and then promptly forgot about it. I discovered it again recently when going through apps to delete and I haven’t stopped journaling since. It is fantastic for everything from memorializing a dinner date with friends to jotting down flash ideas for tomorrow’s work session or psychoanalyzing insecurities from a past romance. It’s accessible, easy to use, and it doesn’t take hours to write things down because you can actually dictate your thoughts and then go back and edit them — which is great for a perfectionist who knows what they really meant but didn’t get it right the first time! I’m all in.",SpellLynelle,2025-02-15T17:57:27-07:00,0,0,1.2,,1739667447
iOS App Store,12313050619,3,improvements,"I love Apple apps, so I wanted to share my thoughts on this one after spending a lot of time using it. While the app has great potential, I think it could benefit from some improvements—especially when it comes to bookmarking journal entries.
There’s an option to bookmark entries, but there’s no dedicated section to view them, which makes the feature feel incomplete. It would be great if we could pin important entries (similar to iMessage) or have a separate tab specifically for bookmarks.
While the app is still new, some features already feel outdated or inconsistent. I hope future updates refine these aspects to enhance the overall experience.",jellycat3000,2025-02-15T01:34:07-07:00,0,0,1.2,,1739608447
iOS App Store,12303421927,4,Good but want to recommend small fixes,"I like this app a lot but I wish I had a settings menu so I can turn off some of the auto correct features. I’m using this app to track my time usage and whenever I start two consecutive lines with numbers (times), it auto corrects because it thinks I’m making a numbered list and reformats the whole entry. Also, I wish I could make a checkmarked list list like I can in Notes. Possible to add?",Rebleekah,2025-02-12T12:27:40-07:00,0,0,1.2,,1739388460
iOS App Store,12298636991,5,Great way just to write or type something about you. Unlock some memories,"I find this tool useful because you can take 5 minutes off your day own it and just write something for you. Messages to yourself now and in the future. Reflections on situations etc.
Just for simply chronicling anything project, health etc.
Maybe one of the healthiest app you can download on your phone because it's free from outside influence",Jahmyking,2025-02-11T08:00:16-07:00,0,1,1.2,,1739286016
iOS App Store,12290819440,5,Good Habit,"Since I started journaling, I realized that my life looks a lot more organized, not only am I able to keep track of my days and events, but it has also been a source of reference for me, there are times that I had to look through my journal to verify days times and events. I would most certainly recommend it to anyone who wants to keep their lives organized and also keep track of events not only for documentation purposes but it’s a good source of reference. If you forget something like a day ,date or forget an event",Kojograves,2025-02-09T09:00:04-07:00,0,0,1.2,,1739116804
iOS App Store,12276267554,3,Perfect…,"…if it was available on all iDevices. This is a huge oversight, or stupid stubbornness, for anyone who’s wanting to use it to deal with. I’ve used other services, some began charging and others lacked key features (why is there no iCloud sync in this day and age?!). Journal is what I wanted in the Apple ecosystem… if it was fully in the ecosystem. I believe I understand what Apple wanted from this app; an app where people could micro-blog during the day. Like a personal X/Twitter. That’s a good use but it could coexist with the concept of writing everything out at the end of the day or a major memory dump every few days. For these two latter, a real keyboard, like the ones found on Macs and iPads. All styles could coexist!

There’s sort of a workaround using iPhone Mirroring, one can use the Mac to type into the iPhone app. It works well, still cumbersome. I have a Lightning cabled keyboard (from Belkin?) which works as a real, full sized keyboard. But then how does one prop up the iPhone? Issue here and there that a laptop with a native app  on my laptop with ten minutes before bed could masterfully replace. The Journal app should’ve united the ecosystem not fragment it more.",Jasonmwa,2025-02-05T20:02:37-07:00,0,0,1.2,,1738810957
iOS App Store,12275934591,5,Love it!!!,"This is not going to be a long review because I’m not going to make you wait so long! But I really love it because my friends and family tell me I have a “way with words” so I have to write down all thought because if your someone like me that yaps then you need some place to write it all down. This app also allows privacy which I love and enjoy! I also love how it gives me my data like how much words I’ve written in total pr how many entries I’ve done this year. This is already getting long , so GET THE APPPPP!",Yapping person,2025-02-05T17:55:54-07:00,0,0,1.2,,1738803354
iOS App Store,12268164984,5,It’s A Journal,"It is what it says it is. I like the ability to use text and voice. It seems to give good ideas to talk about every now and then. I don’t really utilize the “how you are feeling” sub-app, but I guess that could be relaxing for some to use. I wish that the app was more reachable on other platforms like Mac. Even now, I’m typing this through the Mac’s iPhone mirroring and it really makes the journaling more involved for me. I also like to export the journal entries from time to time throughout the year as a backup. Wonder if there could be a way to streamline that.",SleepyDude25,2025-02-03T19:25:05-07:00,0,0,1.2,,1738635905
iOS App Store,12267472736,5,I LOVE THIS APP,"This app is literally the best I use it at least once or twice a week. It helps me reflect on what happened during the day and like tell my feelings out if I’m mad or this app is the best app in the world if I am 
sad I definitely write in this journal. I definitely also 
love this app Apple. Thank you for putting it on my phone cause I would not have downloaded it so thank you for putting it on my phone.",BIG_P@108,2025-02-03T14:58:52-07:00,0,0,1.2,,1738619932
iOS App Store,12264080131,5,It worked like a charm,"At first, I was going to keep a journal by writing emails to myself and then sending them to myself, but the email app did not work very well. Then I discovered the Journal app on my phone which I had never used before. The Journal app worked almost perfectly. It understood all of my words except two or three proper names. It was very easy to talk the journal pages that I wanted. I recommend that everyone use the Journal to keep a journal.",Mark H H,2025-02-02T19:08:57-07:00,1,1,1.2,,1738548537
iOS App Store,12243687817,3,Great app but needs improvement,"I really like this app and all its features. I also like how it’s free :) but it needs some improvements. I think the most needed improvement for the app is to have an option to go back. I was writing an entry today and after finishing, I changed the color but accidentally pressed the space button…I deleted everything. I looked for the option to go back but realized there wasn’t any. So all my work was gone. I think the app really needs the option to go back.",Mursal R.,2025-01-28T21:26:59-07:00,0,0,1.2,,1738124819
iOS App Store,12238719482,4,I think I like it... would be awesome with some tweaks,"I like the way it looks like a blog feed and the ease of making quick on the fly entries, though I wish a few things: iPad version, I like to use my Bluetooth keyboard to really let loose sometimes and it's easier with the bigger iPad screen. Tagging. Export options besides print to PDF. Option to turn off ""streaks"" -  I don't necessarily like feeling pressure to keep the streak going. Those minor changes would make the app perfect. Oh and maybe the option to change the icon from the purply pink butterfly to something more neutral. But most of Apple's app icons are kind of hideous so that's a lot to ask I guess hahaha. 😅",kati3cruel,2025-01-27T14:36:30-07:00,0,0,1.2,,1738013790
iOS App Store,12236972858,5,Enjoyable.,"I don’t know why apple never made a journal app when there’s been a notes app for YEARS. Companies like to drag things out just cuz they can. Anyhoo, I really like this app. I really think it’s useful, the layouts nice, and I really do appreciate the mindfulness feature. It’s simple, but it works. And it really does help to keep track of your mindset when or if you ever want to look back on how you were feeling during your journal entry.",fbibob,2025-01-27T05:04:24-07:00,0,0,1.2,,1737979464
iOS App Store,12235855001,5,Love this app!!!,"I love this app, it has helped me get control and keep track of my emotions, but removing the wall of writing (I have autism, dysgraphia, and fine motor control issues so writing has been a challenge for me all my life) this app has been helping me get through a rough patch in my life, by having a place to write my thoughts to talk about with my therapist. 

I personally like that the app has streaks, it helps me remember to journal at least once a week. And doing that has definitely helped me from exploding more than once. Thank you Apple for adding this app!",Navitheuppy,2025-01-26T21:28:01-07:00,0,0,1.2,,1737952081
iOS App Store,12235035980,4,So close to great!,"I genuinely think that the journal app could corner the market, except a few issues: 

1. It needs to be available across all device types. Mobile only is super challenging for long form writing.

2. It needs more export options. What if I want to take what I create here and post to a newsletter? I do not want to export as PDF. 

3. I want more ways to view and filter my entries. I also went away to hide all of my past entries. Give me a “minimalist view.”

4. Let me set a different passcode than the one I use for my device. My spouse and kids have access to my phone passcode.

5. Let me turn off the insights features completely. I’m not here to gamify my journaling.

And short, offer people a clean journaling app that they can build up and customize as they go along.",allofthepodcasts,2025-01-26T15:59:46-07:00,0,0,1.2,,1737932386
iOS App Store,12234461039,5,Journal Jamboree,"The Journal app has given me an outlet, piece of mind, confidant so that I can reflect and clear my thoughts because it makes all the difference in the world to write out what you feel at any given moment in time. I have expressed a multitude of feelings such as joy, disappointment, accomplishment and fear to name a few. It helps keep me on my toes! I stay current with how to deal with emotion by keeping close tabs on all sorts of memories and consolations. So it is with this journaling that has given me a sense of pride in taking control of something I have control over and doing it with profound interpretations of aspects in my life!",Vana Michy Black,2025-01-26T12:26:40-07:00,0,0,1.2,,1737919600
iOS App Store,12217218027,5,I don’t like the streaks but overall it’s good.,"I like the app, but I don’t think it should include day or week streaks. Journaling shouldn’t feel like a task or a competition. When I see that I’ve lost my streak, I feel incentivized to journal more, but not out of a genuine love for it. Journaling should be a relaxing activity, a way to decompress, not something stressful.

That said, I really love the app overall. I’m glad Apple added this app. I love that it’s free and I think it offers everything you could want in a digital journal.",kqp@9j,2025-01-22T09:09:49-07:00,2,2,1.2,,1737562189
iOS App Store,12209708687,5,I love this app! Recommendation :),"This app is fantastic! I use it every day and it is so refreshing and calming. Anyway, I think it would be nice if we could see how many words were in one entry. For example, I can see how many words I’ve written in all, but I would also like to know so many words I’ve written in my second entry, my third, etc. Basically I would like each entry to have its own word count. Thanks you!",Make me a giraffe,2025-01-20T16:18:57-07:00,0,0,1.2,,1737415137
iOS App Store,12209484952,5,Journal Review,"I honestly love this app. I hold great importance when it comes to reflect my day to day life, so later I am able to look back at fun memories. Journal doesn’t just give me the opportunity to write about them but also to upload pictures on each entry too. Don’t get me wrong journaling in a paper notebook is a good time but Journal is way more portable for me personally. Honestly love this app would give is a 10/10!!",Bizzy324,2025-01-20T14:51:06-07:00,0,0,1.2,,1737409866
iOS App Store,12206066467,5,A Game-Changer!,"I’m giving the Journal app five stars because it’s everything I didn’t know I needed. The ability to record voice notes, save my location, and organize my thoughts seamlessly is incredible—features I was struggling to make work in the Notes app.

The Journal app is so easy to use, beautifully designed, and intuitive. I wish I had discovered it sooner! Apple has truly outdone itself with this one, and I’m beyond impressed.

If I had one suggestion, it would be to allow users to continue voice notes from where they left off. That small addition would make the app even better, though it’s already close to perfect. Maybe a slight refresh of the interface could be explored, but honestly, there’s very little to critique. This app is amazing, and I couldn’t be happier with it!",RealStruggel,2025-01-19T18:33:21-07:00,0,0,1.2,,1737336801
iOS App Store,12200535549,4,Using the Journal app.,"I’ve been using this app for a few months and so far the experience has been the same quality that I have come to expect from Apple and its products. The App is great for quickly getting Ideas out and is very smooth. There was a minor issue that I’ve had. When I try to move the text cursor, the page starts to scroll upwards. I don’t expect this issue to continue, due to Apples quality, but I thought they were worth mentioning.

Overall, I’ve been enjoying the app, and consider it to be worth downloading.",Odyssey’s Odyssey,2025-01-18T11:33:53-07:00,0,0,1.2,,1737225233
iOS App Store,12199862777,4,"Pretty decent native app for journaling, but could use a few updates","I like the integration with other apps like phone, photos and fitness so it helps with some life logging needs if that’s your thing. What’s missing is desktop integration or at least access via the iCloud so people can use it across platforms and devices. Also allowing some personalization in terms of framing pics, backgrounds etc would be useful. Hope someone in Apple is listening",Placibu,2025-01-18T08:24:24-07:00,0,0,1.2,,1737213864
iOS App Store,12198211945,4,Fantastic app Apple made but could be better.,"I really like this journaling app it gets into the habit of writing stuff on a journal I use it to mostly write my feeling or thought, or Event that are Important to me. However it would be nice to have this app on the IPad since I might buying getting a IPad and might use the IPad to journal stuff down in case something happen to my phone, or whenever I am using it. Even tho I don’t use or thinking about getting a MacBook it would also be nice to write this down on the MacBook in case your phone is not near you. This would be great and make this app even better.",BlueFrog8117,2025-01-17T23:23:48-07:00,0,0,1.2,,1737181428
iOS App Store,12194691616,5,GREAT!!!,"I personally love this app, it requires a password cause my mom can be “overprotective” I just call it nosy. It says Journal? So why go through it. But this app is great, whenever I need to relieve some stress I just type it in here and it saves even if you do not type a full sentence and clear the app it will save where u left off. I like this app too because I can put hidden photos in here in stead of my mom just going to my hidden photos and sees messages. But this app is great I would rate it a ten if I could.",Don’t show ur mom…,2025-01-17T03:02:37-07:00,0,0,1.2,,1737108157
iOS App Store,12191734763,4,"Super fun and cool, just not as good as most other writing apps","I really do enjoy writing in this, it just has a few issues that may not apply to most users, but it does for me. So, I am aspiring to be a writer, and I thought it would be cool to try using this app. It’s super cool and really good, just has a few issues that I’m willing to overlook but would really love to see these differences: 1, I like it when you tap the writings, it extends, but it only does that for smaller amounts of writings; I’d like it if it did that for larger ones too. 2, I’d love it if the pictures that I can submit, I’d love to edit which part of the picture is used, and where it is submitted. I think it’s cool and looks like a book cover, but most of the time, I have the perfect picture but it only shows part of it, and it doesn’t work. 3, (last one) I don’t think this app lets me change my words’ font, and I think it’d be cool if I could customize that sort of thing, like background or font and stuff. BTW, number three is not super important, just my small requests. But I really do love this app, I’m not much of a person who likes to document my day or think about it, I like to be more creative and fun with what I write. So, anyway, hope that if you get this app, you enjoy it. I think it’s super cool, again, just those small requests that would def brighten up my day. *looks up at all that I wrote* Dang, I talk a lot…",WritingWithGlowsticks472,2025-01-16T08:00:52-07:00,0,0,1.2,,1737039652
iOS App Store,12184093727,4,Good but could be so much better,"(Update) we’re up to 4 stars.  There is a simple search function which helps a lot.  However I REALLY need a way to order entries that are all from one day. In fact they broke part of this since you can’t use the date from a photo anymore if you make the entry on the same day. If you make the entry later you can use the date on a photo, but even then I’m having trouble controlling order.  I still want to be able to caption the pictures too. Please Apple?

(Orig 3 stars)I like the simplicity and integration with other apps. It’s so easy… but it really needs a search function and probably some tags to go with it. I’d really like to be able to caption the pictures.   These two features would make it 4.5 stars.  The ability to print to pdf would make it 5 stars!",mysticfoxtrot,2025-01-14T09:31:21-07:00,0,0,1.2,,1736872281
iOS App Store,12177609356,3,I really like this journal app,"I honestly really do like this app, I’ve never journaled this well virtually before, and they have been updating it in good ways since the new phone drop. 

I do hope to provide some feedback, and not sure where to do that at, so I’m doing it here.. the biggest issue I have, and it’s become problematic hence the 3 stars, is that the (x) button to delete a voice entry is right under the done button, and if you have any issues with shaking, dexterity, depth perception, or any vision issues, it makes it far too easy to delete a voice entry. And sometimes, mine are long, so this is exceedingly inconvenient and I hope gets resolved quickly.. even if they just put the (x) on the other side of the memo so it doesn’t perfectly align underneath the done button that would be great. 

Sincerely, someone who’s been using this app for over a year, and appreciates the improvements, but really would like that design flaw resolved <3 thanks devs! You’re the best!!!",KittenWho,2025-01-12T17:24:38-07:00,0,0,1.2,,1736727878
iOS App Store,12169054620,5,Please set a password!,"One of my FAVORITE things about this app is once you upload a picture, you can delete it off your camera roll completely and it’ll still appear in your journal! 

If I had one constructive criticism, it would be to set a password or facial recognition so that if anyone were to take my phone, my personal diary entries would still be concealed. 

I used to write in physical journals everyday but the bulk of those was too much, and you risk people opening them up and reading your personal entries. But this app is perfect and literally changes how I see my day to day life!",Dominguez1877,2025-01-10T15:40:07-07:00,0,0,1.2,,1736548807
iOS App Store,12167486530,5,Love it but please add these features!,"Love the app and how it counts your journaling time to the mindfulness app. I just wish the calendar view showed a photo from that day instead of just a dot. I would like to see my month with pictures so I can quickly search my month based on a photo I remember taking that day versus scrolling through a list of all the entries that have a photo. Also wish you could add a tag or category to your day. Overall though, this is a great app. I struggled with journaling with a physical notebook but this app works for me!",Bubbly10,2025-01-10T07:07:32-07:00,0,0,1.2,,1736518052
iOS App Store,12160935580,4,"Good app, but needs to be hidden","Haven’t used this app often, but recently I got a writing my thoughts down bug, and the app is good for it. Yes it has face id lock, but like other apple apps, the support to be in the hidden folder (does not show the apps icons) is nowhere to be found. Tried with journal, iMessage, mail even the app store, but nothing. The support for the hidden folder should come out in a future update. Also, don’t like that when you browse the entries and expand an entry it expands a lot. Make it smaller so no more than 5-6 lines visible. Those entries are private and sometimes people like snooping.",Jmarrro,2025-01-08T13:43:17-07:00,0,0,1.2,,1736368997
iOS App Store,12154220796,4,PLEASE GIVE US TAGS/HABIT TRACKING,"Love the simplicity of this journal and the insights/mood aspect of it. But it’s SO simple, i really really wish there was a way to track habits or add tags. i use this as a daily journal to keep track of what i did for the day and i really wish there was an easy way to keep track of the data for that. would be so cool to be able to easily tag my activities/habits for the day so it was visible without having to read the whole entry. i love everything the app currently has but if there were a few more additions it would be perfect.",PERFECT oh my gOD,2025-01-06T19:24:50-07:00,0,0,1.2,,1736216690
iOS App Store,12152235912,4,Changes,"I would love to see new changes made to the app. It would be really cool if we could make more options available and make the journal more unique and customizable. It would be cool if we could just make it more accessible and more personable. I’m not sure how you could do that but if anybody can, it’s Apple.

I have some pretty good ideas. I would love to share my ideas. On 28 years old out of Dallas, Texas. I think you guys would like to hear what I have to recommend.

I do enjoy this though thank you for your service. I hope to hear from you soon.",ian33727-,2025-01-06T07:43:27-07:00,0,0,1.2,,1736174607
iOS App Store,12150619702,5,Very Helpful App,"Although I do not use this app frequently (some sort of push notification would be nice as a reminder). I have found that it has been a very useful space to keep track of ideas, and has sparked creativity. I am looking forward to using this space more regularly and exploring more of it’s features. I also would like the ability to create a shared journal space. Overall 5 stars but could use some tweaks. Stay camping ✨🦆🔥🔥🎢🏕️🎆🦥♥️👑🧺",JustJenny25,2025-01-05T21:25:20-07:00,0,1,1.2,,1736137520
iOS App Store,12150521457,3,Hopeful Improvements,"While I love the idea, easy if use, and the fact I can have all my journaling in one place. I would like to see that I would be able to upload longer audio and video files; as well as be able to create longer audio and video file within the app itself. I haven’t tried to upload my journaling's from Notes yet (that is where I wrote before this app came out 😁), but I hope I am able to do that too. Being able to upload my already existing journal entries to the app would be amazing to keep everything in just one place. I would also love to see being able to create folders within the journal app. I like myself personally to have a dream journal, morning pages, gratitude journal, and a normal every day journal. To be able to organize multiple journals within the journal app would make it feel more personalized. I would definitely use and recommend it more if these were available options.",JAC-101,2025-01-05T20:39:37-07:00,0,0,1.2,,1736134777
iOS App Store,12118860097,5,Uses activity and GPS to help give you a reminder of what to talk about,"I like that it reminds me every night at 11 PM because that's about when I would want to write about my day before I go to sleep. Writing is not hard for me, so it would only take me a couple of minutes and does. I don't write every time I am reminded, but I do like to keep track of my activities and write about how I feel about them. This is a great tool for me because otherwise I would not be writing about it. It really helps me to get my feelings out on a page so I can see my emotional patterns more readily, which obviously helps me improve when I need to. without this logging I do believe I would not be as aware of the patterns and how people interact with me..Great tool.",Daredevil 1766,2024-12-29T00:33:03-07:00,0,0,1.2,,1735457583
iOS App Store,12117216061,5,Now we need it on the iPad!,"I love this app! I struggle with keeping a physical journal, either with loosing them or forgetting it when I’m out and about. Other apps required paying when all I wanted to do is test them out before buying. This app is very flexible is the way that I like to add multiple photos to my entires! Now if this app could be available on the iPad that would just be icing on the cake! The only thing I would add is being able to create your own password for the app itself, I often let my family use my phone and would like the password to be different than the one to unlock my phone.",mrs.musiccity,2024-12-28T13:25:35-07:00,0,0,1.2,,1735417535
iOS App Store,12116802156,5,Five stars,"I think that Journal is a great app to reflect, and let out your emotions. I would definitely recommend this app to others who want to work on their mental health, or just for the sake of getting in a habit of journaling everyday. Also, setting goals of writing like, 100 words a day could really be something you start looking forward to. So check it out and see if Journal is right for you, or write for you.",Lively bartley,2024-12-28T11:04:47-07:00,0,0,1.2,,1735409087
iOS App Store,12109872555,4,Love this app but wish there was more,"I literally love the journal app. It’s absolutely incredible and a great way in incorporate healthy habits in my everyday routine. For Christmas my husband gifted me a new IPad and Apple Pencil and I was very disappointed to discover that this app is not compatible with these devices. If I could use this app on more than just my iPhone, that would be incredible. I mean besides who wants to only “journal” by typing your thoughts on your phone. I just wish I could have the full experience of journaling on my iPad as well, or even add to prior journaling prompts with these devices. Apple please fix this!!!",Aniyamonet,2024-12-26T17:34:11-07:00,0,0,1.2,,1735259651
iOS App Store,12103875533,5,The Best Connection!,"I have been on this app for 10 yrs! I have been amazed at its growth! It now has 800 million unique downloads! Consider if only 1% were active! That’s 8million who are doing the daily refresh- pondering the verse of the day, hearing the same thoughts on that verse from people around the world, and praying through the same guided prayers! What a taste of heaven! Worship Him! My favorite things are to do the devotionals with friends! I love it the added rich insight in the talk it out section! We are better together! Worship Him! -",TrueAlien,2024-12-25T05:21:23-07:00,0,0,1.2,,1735129283
iOS App Store,12094929795,5,It’s quick and security lock,"I really like how easy is to get to it, the fact that you have to unlock it , so it’s a secondary feature to then allow you even more privacy, journaling. And being able to add pictures or things that you did during the day , adding how your mood is , and typing or by voice records and it Works great and then if you ever want to print, you can.",Xjfivx24fiil,2024-12-22T18:45:43-07:00,0,0,1.2,,1734918343
iOS App Store,12089524602,5,Really helps my stay consistent and very convenient features.,"One thing that I’ve had a problem with when it came to journaling was staying consistent and doing daily or weekly prompts. The features I feel like have a lot of potential and it definitely helps people with depression or anxiety that may not have the energy to continue to insert and come up with prompts to answer. I also use this app for my devotionals and the audio voice feature and lock feature is super secure. It makes me feel very safe. I think Apple did its biggest big one with this app. Super convenient if I can give it more stars, I would I look forward to more updates that will make this app even better.",Karolina Norte,2024-12-21T09:27:49-07:00,0,0,1.2,,1734798469
iOS App Store,12074772932,3,It’s okayyyyyy…,"I enjoy that I don’t have to pay for features such as talk to text, vid uploads, and even my health app can be integrated in the journal which is nice. Some things I would like to see are, a “this happened a year ago” feature. I love that about that Day One journal app. It helps track progress. Also, a way to view the entries as a list instead of just an infinite scroll. I would like to choose an entry or go back to look at a specific moment without having to go to insights and guess which day I’m looking for. If I can view the journal in a list format, the pic/video can help jog my memory. When I go to insights, I don’t know what entry I’m looking for just by looking at the calendar. Then I must go to search it, which isn’t as seamless as it could be. Overall it’s a good app, and in the beginning stages so I know there are lots of ways it can be improved. I look forward to those improvements.",ebbbyyyy1,2024-12-17T11:08:27-07:00,0,0,1.2,,1734458907
iOS App Store,12071818914,5,Search and organization features are here,"I love the idea of integrating personal documentation into digital workflows as close to us as our phones—with sophisticated UI’s you’d expect from Apple. But, when first implemented, the search feature was lacking. Since this last update, it has more features for search and navigation, etc. that I’m absolutely blown away. I’m really happy to see the app grow into its potential and that Apple is actively engaged in improving the experience in sensible ways.",JPEG Productions,2024-12-16T15:47:05-07:00,0,0,1.2,,1734389225
iOS App Store,12071219162,5,"Enjoying, but…","I am enjoying the journal because it’s convenient having your journal right there when you’re going through something you can just open your phone and start journaling. Specially, having the voice to text feature.. The only thing I don’t like is I wish it had a password that wasn’t connected to my current password to open the iPhone.. In other words, I wish I had its own password that I could change because someone finds my password they can get into my journal.",spoonheart,2024-12-16T11:50:23-07:00,2,2,1.2,,1734375023
